feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1360	case	Community Acquired Pneumonia	-5.07529061834537	0.680751711060585	86	23	6.36892058235182e-07	0.000234800872136037
X32011	case	Uninfected	-4.15771439635047	0.664398718955978	86	38	4.30701724242993e-07	0.000234800872136037
X2126319	case	Uninfected	-4.132007870045	0.695581917504474	86	50	3.34693761671548e-07	0.000234800872136037
X93973	case	Uninfected	-2.08177029934335	0.330996220868878	86	31	1.69189549026447e-06	0.000467809103058127
X34072	case	Uninfected	-2.95639325277122	0.577032654520286	86	55	4.46587570837531e-06	0.00095128664356599
X436515	case	Uninfected	-3.92004377077754	0.744126572453182	86	41	6.0208015415569e-06	0.00095128664356599
X663243	case	Uninfected	-2.99247795904939	0.589511963047031	86	53	5.71042906714197e-06	0.00095128664356599
X2303331	case	Uninfected	-2.39122170707707	0.445035892398738	86	36	6.98353625026344e-06	0.00096547388659892
X1360	case	Uninfected	-2.97130310741055	0.508242003711468	86	23	1.13098024663306e-05	0.00138984905864019
X338969	case	Uninfected	-3.05193417686397	0.638242501851567	86	37	3.28934135089276e-05	0.00331752888721614
X2696063	case	Community Acquired Pneumonia	-3.37415043304394	0.708749303323205	86	38	3.29953144298169e-05	0.00331752888721614
X1813871	case	Uninfected	-2.58943710410223	0.570265795403435	86	44	4.93678120501316e-05	0.00443217957508692
X2509614	case	Community Acquired Pneumonia	2.3384588893323	0.514571395618408	86	42	5.20961432876401e-05	0.00443217957508692
X624	case	Uninfected	-2.02393718615539	0.444612816137289	86	38	6.17032854643973e-05	0.00487455955168738
X1528098	case	Community Acquired Pneumonia	2.87860063095671	0.54462460009087	86	20	6.79559767899813e-05	0.00501062068864795
X2529408	case	Uninfected	-2.23938954026316	0.490656514149365	86	45	0.000109510825119029	0.00756993578635285
X402626	case	Community Acquired Pneumonia	2.53526589828177	0.591303335174865	86	39	0.000129338928071036	0.00841463849685683
X1246301	case	Uninfected	-3.17032411688068	0.766413988961241	86	50	0.000149057966914579	0.00915878396708466
X2603276	case	Community Acquired Pneumonia	2.55050919351367	0.612767901932725	86	44	0.000157486644670668	0.00916738047398733
X742013	case	Community Acquired Pneumonia	-2.20390315714669	0.514674581930641	86	34	0.000165809291230609	0.00916925380505266
X573061	case	Community Acquired Pneumonia	-3.28636007852292	0.729109213172765	86	25	0.000174701856818571	0.0092009644591114
X1229205	case	Community Acquired Pneumonia	2.3547109813731	0.546706198278489	86	28	0.000224445534969713	0.0102153702611614
X1349819	case	Uninfected	-2.51520813731359	0.603647925249764	86	34	0.000230908007711604	0.0102153702611614
X1849491	case	Community Acquired Pneumonia	-2.47705171796883	0.597517126543223	86	37	0.000214038245048477	0.0102153702611614
X2067957	case	Uninfected	-2.26643126131362	0.566692091620815	86	54	0.000206940418900455	0.0102153702611614
X1243	case	Uninfected	-2.44225705249943	0.613468137763169	86	46	0.000260175086180718	0.0107394540895177
X135727	case	Uninfected	2.6378874032741	0.590067463477858	86	22	0.000262174738170866	0.0107394540895177
X2202826	case	Community Acquired Pneumonia	1.69238403766377	0.427234980621263	86	41	0.000316744277609983	0.0125113989655943
X1812935	case	Uninfected	-2.79685807073615	0.680014813998983	86	34	0.000335768693604458	0.0128055232802252
X54736	case	Uninfected	-2.56949709990923	0.655850529912691	86	35	0.000440964083803921	0.0162568758895712
X853	case	Uninfected	-1.96392611162223	0.517253360670762	86	43	0.000487691529397222	0.0168558384847915
X2664291	case	Uninfected	-2.74678498254534	0.707240327189893	86	37	0.000476610535308089	0.0168558384847915
X748678	case	Uninfected	-2.82623011727045	0.715182645477114	86	28	0.000560734747679627	0.018793110028293
X2638319	case	Community Acquired Pneumonia	1.63527265749645	0.436126912478873	86	41	0.000589179604486114	0.0191656659576954
X1678128	case	Uninfected	-2.2342629141174	0.60205191936194	86	40	0.000678681647757944	0.021446340069151
X13689	case	Community Acquired Pneumonia	3.74316408116788	0.958582452152809	86	26	0.000741478068484396	0.0227260847259676
X231049	case	Community Acquired Pneumonia	-2.80319207328061	0.722227830777275	86	26	0.000760275890470886	0.0227260847259676
X766	case	Community Acquired Pneumonia	2.00820667554258	0.538121728566277	86	33	0.000793272747949655	0.023088412085061
X1660	case	Community Acquired Pneumonia	-1.74749860910173	0.488680809679348	86	55	0.000851565519531356	0.0240726299258577
X28188	case	Community Acquired Pneumonia	-3.0628452550454	0.806255270300149	86	27	0.000874557405220591	0.0240726299258577
X159087	case	Community Acquired Pneumonia	-3.61738652882075	0.953106336000086	86	27	0.000892385015334689	0.0240726299258577
X43662	case	Uninfected	-2.60691962442763	0.690042139838165	86	27	0.000930885257067437	0.0245133117694425
X1613	case	Uninfected	-2.40802613527444	0.677238622836242	86	38	0.00120323028831952	0.0302448340654862
X356322	case	Uninfected	-2.01915388565918	0.57491823714336	86	40	0.00119000737674615	0.0302448340654862
X329	case	Uninfected	-1.83667824365907	0.521121200119584	86	45	0.00127879368536866	0.0314299070226163
X1123519	case	Community Acquired Pneumonia	2.49587703006104	0.686348782345145	86	28	0.00132165242980102	0.0317771214643462
X1768	case	Uninfected	-2.2325237336437	0.623060655295296	86	27	0.00151706848561992	0.0356995264913965
X2057025	case	Community Acquired Pneumonia	-2.05366540571797	0.598710776114365	86	38	0.00156297271256764	0.0360134962520793
X1392005	case	Community Acquired Pneumonia	1.39552408583977	0.41557830758703	86	48	0.00160956253666883	0.036330125827668
X881260	case	Uninfected	-2.82776895282319	0.826019858834245	86	36	0.00169457815989342	0.0374840688968424
X742013	case	Uninfected	-2.01199210859233	0.589633807491728	86	34	0.00181117879391805	0.0385223797321801
X1219032	case	Uninfected	-2.07563357123413	0.593777381293912	86	46	0.00179470428601799	0.0385223797321801
X186801	case	Community Acquired Pneumonia	-1.72693313613014	0.520555366046329	86	45	0.00188197169919832	0.0385455685058026
X1528098	case	Uninfected	1.89448793144418	0.512273862558439	86	20	0.00187011097918876	0.0385455685058026
X2587161	case	Uninfected	-1.80242631400316	0.531380758844265	86	32	0.0020223788888339	0.0406682009281871
X1844971	case	Community Acquired Pneumonia	1.44125694432617	0.436859691292162	86	38	0.00223504844214146	0.0441422067322939
X1599	case	Community Acquired Pneumonia	-2.49846614768009	0.750251040632382	86	30	0.00252483381814204	0.0484314194588571
