feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0009987.cellular.process.cellular.process	case	Control_Healthy	1.35984288520889	0.205901112066547	86	74	3.9926686446973e-11	3.1142815428639e-09
GO.0016787.hydrolase.activity.hydrolase.activity	case	Control_Healthy	-1.3947628345944	0.253624884513474	86	69	3.81272022631761e-08	1.48696088826387e-06
GO.0008152.metabolic.process.metabolic.process	case	Control_Healthy	0.945140120046033	0.183677161664705	86	76	2.66582674632839e-07	6.93114954045383e-06
GO.0016740.transferase.activity.transferase.activity	case	Control_Healthy	2.57250576059576	0.523489709609371	86	58	8.91695030229217e-07	1.73880530894697e-05
GO.0009987.cellular.process.cellular.process	case	Community_acquired_pneumonia	0.989915650651999	0.208955559956912	86	74	2.16428660002543e-06	3.37628709603968e-05
GO.0016787.hydrolase.activity.hydrolase.activity	case	Community_acquired_pneumonia	-1.0910377353862	0.246953864034704	86	69	9.96266982522687e-06	0.000129514707727949
GO.0016740.transferase.activity.transferase.activity	case	Community_acquired_pneumonia	2.30157976128618	0.542812633546495	86	58	2.2342039003359e-05	0.000248954148894572
GO.0044237.cellular.metabolic.process.cellular.metabolic.process	case	Control_Healthy	1.01571262958909	0.24509183020853	86	72	3.40983425588151e-05	0.000332458839948447
GO.0071704.organic.substance.metabolic.process.organic.substance.metabolic.process	case	Control_Healthy	0.90039136267812	0.234701500670457	86	76	0.000124888837035719	0.00108236992097623
GO.0044238.primary.metabolic.process.primary.metabolic.process	case	Control_Healthy	0.85803865689011	0.227345348060593	86	74	0.000160545044415867	0.00125225134644377
GO.0009058.biosynthetic.process.biosynthetic.process	case	Community_acquired_pneumonia	3.25996850507986	0.899861523094781	86	23	0.00029149356192372	0.00206695434818637
GO.0005488.binding.binding	case	Control_Healthy	0.692069449772371	0.200185074928312	86	81	0.00054592474928259	0.00354851087033684
GO.0009058.biosynthetic.process.biosynthetic.process	case	Control_Healthy	3.02508254476383	0.898125545519703	86	23	0.00075655774549619	0.00453934647297714
GO.0043170.macromolecule.metabolic.process.macromolecule.metabolic.process	case	Control_Healthy	1.15682227919857	0.356018506742609	86	66	0.00115676437841907	0.00644483010833483
GO.0003824.catalytic.activity.catalytic.activity	case	Control_Healthy	0.404489237034908	0.135339766581775	86	86	0.00280171971127872	0.0145689424986494
GO.0044249.cellular.biosynthetic.process.cellular.biosynthetic.process	case	Community_acquired_pneumonia	3.8424775917678	1.34617187960451	86	12	0.00431217757235787	0.0210218656652446
GO.1901576.organic.substance.biosynthetic.process.organic.substance.biosynthetic.process	case	Community_acquired_pneumonia	3.71450539641295	1.35198471339333	86	12	0.00600613437294381	0.0275575577111539
GO.0019048.modulation.by.virus.of.host.process.modulation.by.virus.of.host.process	case	Community_acquired_pneumonia	-1.87326221063096	0.692449186133595	86	18	0.00682488323571227	0.0295744940214198
GO.0006725.cellular.aromatic.compound.metabolic.process.cellular.aromatic.compound.metabolic.process	case	Control_Healthy	2.61427606238161	0.9813752487935	86	27	0.00772427343018355	0.0310574531478363
GO.0008152.metabolic.process.metabolic.process	case	Community_acquired_pneumonia	0.499395095946252	0.188194213834634	86	76	0.00796344952508624	0.0310574531478363
GO.0065007.biological.regulation.biological.regulation	case	Control_Healthy	-4.30309826722584	1.64847943410553	86	16	0.00904512369425532	0.0335961737215198
GO.0065007.biological.regulation.biological.regulation	case	Community_acquired_pneumonia	-1.96619934652493	0.78637104220479	86	16	0.0124072216065659	0.043989240241461
GO.0006807.nitrogen.compound.metabolic.process.nitrogen.compound.metabolic.process	case	Control_Healthy	0.682419215192717	0.277641393729083	86	70	0.0139745868563533	0.0473920771650242
