metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
case	X521010	COVID19	-2.13397838439642	0.13974176203424	86	0	2.52497848765578e-09	2.11062951783147e-05
case	X266940	COVID19	0.833772790794974	0.116277073088013	86	26	6.43886980965165e-09	2.69112563694391e-05
case	X34072	Uninfected	-0.775704828115549	0.121883956286837	86	51	4.12419536434023e-08	6.894829810104e-05
case	X755732	COVID19	0.673347465012421	0.0874174915597899	86	10	3.57180264469908e-08	6.894829810104e-05
case	X2233851	COVID19	-1.84774576129233	0.234502661389403	86	14	2.69437189841659e-08	6.894829810104e-05
case	X414684	COVID19	-0.875451936184994	0.140307858676338	86	25	2.17670844217425e-07	0.00030325176446891
case	X2579977	COVID19	-2.11230417685435	0.301002206611853	86	9	2.61827267072704e-07	0.000312659160780104
case	X1094497	COVID19	-2.31407802470557	0.206538907237333	86	1	5.04359659498783e-07	0.000486614504140685
case	X1798205	COVID19	-1.04753398410555	0.171955587170896	86	22	5.23929960194541e-07	0.000486614504140685
case	X1358	COVID19	0.69503375329156	0.123665295186681	86	33	1.36929708359094e-06	0.00114459543217367
case	X798300	COVID19	-2.38178587667182	0.197882375482835	86	2	2.09498080865665e-06	0.00159199496177827
case	X157592	COVID19	-1.6197165927169	0.263769383270048	86	12	4.39053353533517e-06	0.00262146213013333
case	X1423721	COVID19	0.81851039911254	0.139533886260703	86	19	3.97321128018627e-06	0.00262146213013333
case	X2220073	Uninfected	-0.743591817454632	0.0937219008170349	86	9	4.09215038574675e-06	0.00262146213013333
case	X2126319	Uninfected	-0.719242541575511	0.148663778651338	86	46	1.21736834591987e-05	0.00678398800236279
case	X51663	COVID19	0.656949998406567	0.126569917680061	86	13	1.32239473977907e-05	0.0069086860186333
case	X1352	Uninfected	-0.640803953838377	0.123577418023439	86	25	1.67055259022359e-05	0.00710892826999426
case	X51664	COVID19	0.808777459174256	0.149563735750125	86	15	1.81358549663145e-05	0.00710892826999426
case	X279826	COVID19	0.586788465149052	0.110299367642198	86	13	1.74828607284062e-05	0.00710892826999426
case	X395963	COVID19	-0.741864738407662	0.13272015656433	86	11	1.87099440052487e-05	0.00710892826999426
case	X1909732	COVID19	-1.18407737418411	0.220598449471384	86	11	1.82598771463593e-05	0.00710892826999426
case	X2509614	Uninfected	-0.645499315698713	0.129241701466438	86	37	1.69331340351816e-05	0.00710892826999426
case	X2747	COVID19	0.787516327327365	0.155127004097658	86	21	2.2178515430212e-05	0.00772459210338092
case	X1126833	COVID19	0.746484331091458	0.0999542803944319	86	7	2.16776237888842e-05	0.00772459210338092
case	X1930277	Uninfected	0.670249363296473	0.0916191648494813	86	5	2.37087800461063e-05	0.0079272676962161
case	X1307443	COVID19	0.629394718855387	0.108568189510163	86	7	2.66495255825728e-05	0.00856782247479715
case	X708126	COVID19	0.792521525515675	0.151705311109528	86	15	2.9043410940773e-05	0.0086704954304972
case	X2603276	COVID19	-0.491136031613595	0.106948910565226	86	37	2.81647462012344e-05	0.0086704954304972
case	X1805933	COVID19	1.04028891810206	0.175016971799866	86	6	3.58493597596683e-05	0.0103332689045196
case	X231049	COVID19	0.566220187247476	0.121021520373539	86	23	3.957346031381e-05	0.0110264851587713
case	X36855	COVID19	-1.08720132363449	0.205758289488911	86	15	4.23372881112797e-05	0.0114160448813609
case	X2588536	COVID19	-0.954665140449112	0.202815120615624	86	14	4.39107952961878e-05	0.0114703230587761
case	X1243	COVID19	0.549001644943794	0.123595057916586	86	36	4.57151809341664e-05	0.0115773018420518
case	X33958	COVID19	0.585989433726383	0.127878346411247	86	27	4.70903532276304e-05	0.0115773018420518
case	X33964	COVID19	0.949099054296365	0.17797729048292	86	8	4.85742732918826e-05	0.0116009242984813
case	X1310	COVID19	0.485621474582186	0.109239973817055	86	42	5.13490597259599e-05	0.0119229663958139
case	X1736675	COVID19	0.554871133935574	0.122700763306802	86	24	5.92955342728757e-05	0.0133959829996478
case	X265293	COVID19	-1.05477155564019	0.219395278108293	86	17	6.20434737319285e-05	0.0136479314980313
case	X881260	Uninfected	-0.546527905317645	0.122632184345398	86	31	6.41472295220077e-05	0.0137488895275503
case	X1390	Uninfected	-0.489974776375929	0.102390939677976	86	20	7.1678981601428e-05	0.0144210202679104
case	X2558361	COVID19	-1.38110483410073	0.213761090524406	86	4	7.24587691413134e-05	0.0144210202679104
case	X2663022	COVID19	0.726080090272489	0.148545761477075	86	6	6.94256160690721e-05	0.0144210202679104
case	X1258543	COVID19	-2.12833632472466	0.371641308549188	86	3	7.4420014484111e-05	0.0144669046761089
case	X2713573	COVID19	0.526233494855861	0.115514825519311	86	12	9.91444335277111e-05	0.0188351890876849
case	X452471	COVID19	0.360439725767604	0.0845220861735217	86	20	0.000111186556891715	0.0206535206457299
case	X2067957	Uninfected	-0.523426190243562	0.125873543328139	86	49	0.000116622858097335	0.0211924015399049
case	X713	Uninfected	-0.814468143425766	0.11769575351047	86	9	0.000122029386458662	0.0214673397319764
case	X1311	COVID19	0.359583450197555	0.0867599107970177	86	39	0.000123272198484851	0.0214673397319764
case	X212767	COVID19	-1.310253298097	0.280112083274118	86	6	0.000131884573939966	0.0224984317053913
case	X2518980	COVID19	-0.944640516667558	0.205500326220698	86	6	0.000140973809300334	0.0235680014388298
case	X1599	COVID19	0.399834826411182	0.0967500210276276	86	28	0.000151662006504977	0.0248577002426491
case	X1938605	COVID19	-1.0167876580254	0.234458552303705	86	13	0.000193581615881447	0.0311182447529426
case	X68336	Uninfected	-0.555118637301967	0.12717901553644	86	20	0.000208864899032231	0.0325631868398314
case	X2316383	COVID19	-0.819388842844156	0.196499057374122	86	8	0.00021036153718757	0.0325631868398314
case	X1205910	COVID19	-2.12199730321328	0.475567394018969	86	8	0.000216879830484285	0.0329617909639662
case	X264697	COVID19	0.582595059912316	0.135271346110785	86	9	0.000224640408385058	0.0335315923873339
case	X1360	COVID19	0.518614363825086	0.125858161215655	86	17	0.000254329172441053	0.0368628536995716
case	X1309807	COVID19	0.472197488338007	0.119475059894508	86	32	0.000255777666536087	0.0368628536995716
case	X582	Uninfected	-0.414150810064585	0.103873865066798	86	36	0.000269668324662687	0.0370066563590133
case	X1607	COVID19	0.485036313343158	0.118291542242612	86	13	0.000263966791133608	0.0370066563590133
case	X446469	COVID19	0.568051007583274	0.136819857634663	86	11	0.000270056949144612	0.0370066563590133
case	X1357	COVID19	0.423573825951531	0.108548469370071	86	38	0.000283930285945253	0.0370839571908808
case	X2202826	COVID19	-0.524767111085159	0.118384805014608	86	41	0.00027711348031573	0.0370839571908808
case	X2202826	Uninfected	-0.529304604355846	0.135126809705813	86	41	0.000280980498928844	0.0370839571908808
case	X227605	COVID19	-0.533051219743044	0.13199301426046	86	20	0.000301599992451798	0.0381980960137058
case	X1911586	COVID19	0.554986481095596	0.140429820127795	86	22	0.000300799749793531	0.0381980960137058
case	X620	Uninfected	-0.437748852010661	0.110824358462506	86	28	0.000348274282499438	0.0385682889114425
case	X1345	COVID19	0.408942880559434	0.103646393529002	86	28	0.000329596811532666	0.0385682889114425
case	X1663	COVID19	0.381573491797868	0.0983358830220051	86	27	0.000357159892197518	0.0385682889114425
case	X28110	COVID19	-0.472535396997777	0.115616309718527	86	8	0.000353351575946654	0.0385682889114425
case	X44013	COVID19	-0.698191186944373	0.163721770323435	86	13	0.000353379185859602	0.0385682889114425
case	X82996	COVID19	0.406343016171713	0.102176576154267	86	18	0.000316855852348832	0.0385682889114425
case	X269660	Uninfected	-0.51421472292716	0.119809342148845	86	14	0.000323262725383317	0.0385682889114425
case	X459858	COVID19	-1.45160685696219	0.314180212777262	86	7	0.000359890720791065	0.0385682889114425
case	X1300344	COVID19	-1.30271491566949	0.302558496595401	86	10	0.000337157712908804	0.0385682889114425
case	X1670800	COVID19	-0.486898844255093	0.123859407152238	86	22	0.000346291732322009	0.0385682889114425
case	X2036206	COVID19	0.557965407175595	0.142824819181705	86	30	0.000344199019551036	0.0385682889114425
case	X2615210	Uninfected	-0.645751042191359	0.163440864999837	86	29	0.000326512098315512	0.0385682889114425
case	X2201350	COVID19	-0.599260036023266	0.150245691396626	86	22	0.000369998530162013	0.0391495913116995
