metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
outcome	GO.0090501.RNA.phosphodiester.bond.hydrolysis	Stabilized	-0.00209580342480889	0.000406733946508426	25	25	0.000117324621036674	0.15134876113731
outcome	GO.0000271.polysaccharide.biosynthetic.process	Recovered	0.000913629375889949	0.000376380972691991	25	14	0.0285531338056858	0.260320320698005
outcome	GO.0005976.polysaccharide.metabolic.process	Recovered	0.000962051604007459	0.000387604348016604	25	15	0.0255910551984319	0.260320320698005
outcome	GO.0006220.pyrimidine.nucleotide.metabolic.process	Stabilized	-0.00129051343605142	0.000529404900418186	25	18	0.0276773821758906	0.260320320698005
outcome	GO.0006226.dUMP.biosynthetic.process	Recovered	-0.000712592292788664	0.000289993659352345	25	8	0.0266468284999133	0.260320320698005
outcome	GO.0006226.dUMP.biosynthetic.process	Stabilized	-0.0007235910098674	0.000260326486576235	25	8	0.0140078858832288	0.260320320698005
outcome	GO.0006244.pyrimidine.nucleotide.catabolic.process	Recovered	-0.000713806859136132	0.00028988350078119	25	8	0.0263796030480172	0.260320320698005
outcome	GO.0006244.pyrimidine.nucleotide.catabolic.process	Stabilized	-0.000728771545546854	0.000260227696027246	25	8	0.0134276954137795	0.260320320698005
outcome	GO.0006278.RNA.dependent.DNA.biosynthetic.process	Recovered	-0.000715033732467001	0.000292221793966789	25	8	0.0271976939893829	0.260320320698005
outcome	GO.0006278.RNA.dependent.DNA.biosynthetic.process	Stabilized	-0.000705262285135178	0.000262317527171216	25	8	0.016822433102616	0.260320320698005
outcome	GO.0006281.DNA.repair	Recovered	0.00212878000826267	0.000796851208713345	25	14	0.0180870836671423	0.260320320698005
outcome	GO.0006412.translation	Recovered	0.00102359691273822	0.000404291769841646	25	13	0.0249995333398602	0.260320320698005
age	GO.0006508.proteolysis	age	-0.000706183508198339	0.000262026082255078	25	25	0.0214475082818477	0.260320320698005
outcome	GO.0006518.peptide.metabolic.process	Recovered	0.00104100440083138	0.000413798860784099	25	13	0.026299790780331	0.260320320698005
outcome	GO.0006950.response.to.stress	Recovered	0.00230301385355899	0.000897697383744956	25	19	0.0232285054004629	0.260320320698005
outcome	GO.0006974.cellular.response.to.DNA.damage.stimulus	Recovered	0.00214443077482423	0.00083689283960948	25	15	0.0237381012937919	0.260320320698005
outcome	GO.0009059.macromolecule.biosynthetic.process	Recovered	0.00125774326114139	0.000512126219735855	25	25	0.028057165068774	0.260320320698005
outcome	GO.0009129.pyrimidine.nucleoside.monophosphate.metabolic.process	Stabilized	-0.000666221736837269	0.000262627889501839	25	12	0.0227654513970069	0.260320320698005
outcome	GO.0009130.pyrimidine.nucleoside.monophosphate.biosynthetic.process	Stabilized	-0.000666223064828466	0.000262625076109866	25	12	0.0227650423292239	0.260320320698005
outcome	GO.0009143.nucleoside.triphosphate.catabolic.process	Recovered	-0.000709472454591322	0.000290024949809493	25	8	0.0272303380758106	0.260320320698005
outcome	GO.0009143.nucleoside.triphosphate.catabolic.process	Stabilized	-0.000718119801292058	0.000260354649712827	25	8	0.0146226905575738	0.260320320698005
outcome	GO.0009147.pyrimidine.nucleoside.triphosphate.metabolic.process	Stabilized	-0.000697722488016742	0.000264489768692844	25	8	0.0186083878347992	0.260320320698005
outcome	GO.0009149.pyrimidine.nucleoside.triphosphate.catabolic.process	Recovered	-0.000713801224842309	0.000289879803125315	25	8	0.0263790091696174	0.260320320698005
outcome	GO.0009149.pyrimidine.nucleoside.triphosphate.catabolic.process	Stabilized	-0.000728772741861678	0.000260224332812068	25	8	0.0134266162335488	0.260320320698005
outcome	GO.0009157.deoxyribonucleoside.monophosphate.biosynthetic.process	Recovered	-0.000707762929283201	0.00029049957037271	25	8	0.0277637609598616	0.260320320698005
outcome	GO.0009157.deoxyribonucleoside.monophosphate.biosynthetic.process	Stabilized	-0.000715205244895016	0.000260780659138712	25	8	0.0150916706843715	0.260320320698005
outcome	GO.0009162.deoxyribonucleoside.monophosphate.metabolic.process	Recovered	-0.000707766327186802	0.000290496693126335	25	8	0.0277617923762202	0.260320320698005
