metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
case	X2126319	Uninfected	-1.2227624269458	0.215383917421111	86	40	8.26422412994544e-07	0.000930551637031856
case	X1360	COVID19	1.38391761482189	0.238480065193271	86	7	1.11859640102994e-05	0.00314733660236042
case	X34072	Uninfected	-0.808458702324908	0.170430203711898	86	45	1.67708877568051e-05	0.00314733660236042
case	X93973	Uninfected	-0.483799937361597	0.0902652836923145	86	23	1.0380431212485e-05	0.00314733660236042
case	X1528098	COVID19	-1.19345360295502	0.201105247971699	86	6	1.63206812491776e-05	0.00314733660236042
case	X2696063	COVID19	1.04733362406938	0.206765765849685	86	18	1.31689554315737e-05	0.00314733660236042
case	X624	Uninfected	-0.680758512847268	0.148892138775038	86	19	5.79916975025474e-05	0.00652986513878684
case	X436515	Uninfected	-1.14331954246914	0.251698139172583	86	35	5.48156350047623e-05	0.00652986513878684
case	X2202826	Uninfected	-0.631770477853038	0.139362658166203	86	26	5.63749925872537e-05	0.00652986513878684
case	X2509614	COVID19	-0.7039462693161	0.154901424991818	86	25	5.2096143286304e-05	0.00652986513878684
case	X908290	Uninfected	-0.817790113885657	0.178338162009364	86	15	8.60438023863946e-05	0.00880775649882548
case	X338969	Uninfected	-0.863784476577718	0.195184862266991	86	17	9.41971254265529e-05	0.00883883026919154
case	X663243	Uninfected	-0.700188306117233	0.16847733509056	86	44	0.000126567218465417	0.00961620707813143
case	X946333	Uninfected	-0.686418165028409	0.158452277976134	86	21	0.000136642374111992	0.00961620707813143
case	X2014887	Uninfected	-1.1374959139517	0.240101964135568	86	6	0.000111636075618368	0.00961620707813143
case	X2116657	Uninfected	-1.00826719979653	0.235761141685995	86	25	0.000133450193048218	0.00961620707813143
case	X573061	COVID19	0.989292960188035	0.219483743279966	86	6	0.000174701856818394	0.0103533837251322
case	X742013	COVID19	0.663440957839702	0.154932487166942	86	19	0.000165809291227675	0.0103533837251322
case	X2603276	COVID19	-0.767779771464365	0.184461518861835	86	23	0.000157486644669024	0.0103533837251322
case	X224471	Uninfected	-0.49673529223114	0.124508067803135	86	42	0.000216267685229823	0.0120345558271538
case	X1229205	COVID19	-0.708838636512674	0.164574964497245	86	11	0.000224445534964681	0.0120345558271538
case	X2202826	COVID19	-0.509458359519718	0.12861054436392	86	26	0.000316744277610034	0.0162115480267681
case	X2599600	Uninfected	-0.706571357547894	0.162624652649383	86	8	0.00039035767479611	0.0191105539921922
case	X329	Uninfected	-0.425036946954488	0.111878394248065	86	40	0.000462008102418596	0.0216758801384725
case	X2664291	Uninfected	-0.709370349584064	0.183980525570425	86	26	0.000488730173168674	0.0220124069995171
case	X1849491	COVID19	0.689790159049076	0.180488119351451	86	22	0.000537971982488308	0.0232983250877629
case	X2638319	COVID19	-0.492266120995582	0.131287282572461	86	26	0.000589179604479171	0.0245709716534647
case	X766	COVID19	-0.604530446830963	0.161990781617001	86	15	0.000793272747940102	0.0319008969350198
case	X28188	COVID19	0.922008293845761	0.242707020522516	86	6	0.000874557405206387	0.0339569530435308
case	X1768	Uninfected	-0.714939752415498	0.189512090649835	86	7	0.000934268121246457	0.0350661968174504
case	X2603276	Uninfected	-0.854877044511324	0.24260229518155	86	23	0.00106080837934224	0.0385312979077213
case	X426355	COVID19	-0.722618462300942	0.201414152697296	86	20	0.00113173819367944	0.0398230376900953
case	X1660	COVID19	0.467359683939883	0.137061727055676	86	43	0.00126381747837601	0.0418546611956289
case	X748678	Uninfected	-0.783001198591745	0.21529142866693	86	12	0.00125051799623216	0.0418546611956289
case	X1697053	Uninfected	1.105951857704	0.298636715077912	86	9	0.00140625347491838	0.04524118322166
case	X81	Uninfected	-0.823490289172389	0.235539098204803	86	17	0.00164955215830578	0.0462695790719051
case	X59814	COVID19	-0.544122975943352	0.149320633132898	86	11	0.00151691107624695	0.0462695790719051
case	X159087	COVID19	1.02710484743258	0.289099117202008	86	12	0.00161655381726531	0.0462695790719051
case	X231049	COVID19	0.776878758428546	0.218515391780682	86	12	0.0016847715292612	0.0462695790719051
case	X2057025	COVID19	0.618214888178548	0.180229902337686	86	17	0.00156297271256165	0.0462695790719051
case	X2486578	Uninfected	-0.913025878964697	0.242076107004313	86	8	0.00166969649461786	0.0462695790719051
case	X186801	COVID19	0.519858674481241	0.156702779583789	86	24	0.00188197169918159	0.0499364346932596
case	X2509614	Uninfected	-0.792755712902061	0.238073067253036	86	25	0.00190698640480476	0.0499364346932596
case	X413882	Uninfected	-0.707991166171469	0.213713184938984	86	12	0.0021989484421853	0.0559258787962227
case	X1844971	COVID19	-0.43386157170119	0.131507870975448	86	30	0.00223504844212258	0.0559258787962227
case	X881260	Uninfected	-0.852708228334217	0.25799509523705	86	22	0.00229414848035796	0.0561567649757189
case	X1437824	Uninfected	-0.432549217165511	0.132607062951056	86	22	0.00257444474912449	0.0616771231385994
case	X402626	COVID19	-0.532240760728187	0.164708202965917	86	21	0.00263419699126313	0.0617938710867143
case	X1599	COVID19	0.741896526898234	0.225637102825068	86	9	0.0028044407659931	0.0644449041328211
case	X54736	Uninfected	-0.664985489872314	0.207883882067832	86	10	0.00310600991125817	0.0677563658160162
case	X983917	COVID19	0.414358584709418	0.131037376463812	86	11	0.00312260358328876	0.0677563658160162
case	X2587161	COVID19	0.593875447983725	0.184263141244297	86	8	0.00312906840358156	0.0677563658160162
case	X2233999	Uninfected	0.723833405856061	0.228997470534274	86	11	0.00329898161392729	0.069552604936334
case	X2697032	Uninfected	-0.689366894499986	0.221814491340816	86	28	0.00333556009463769	0.069552604936334
